COMPLAINT_ID	DATE	PRODUCT_ID	ISSUE_ID	cleaned_text
2542105	06/09/2017	44	319	took payday loan unabl pay back , receiv sever harass phone call . receiv phone call 2017 told su wire fraud come serv place employ . call phone number offic spoke gentleman state affidavit bank fals obtain fund via bank wire . ask could serv paperwork said would . ask want resolv debt phone right told want see paperwork first . told come arrest right .
2543427	06/09/2017	44	319	case file : outstand amount : { $ 910.00 } dear debtor , regard loan amount { $ 300.00 } borrow compani name never intend pay back . { $ 910.00 } total outstand balanc name includ late payment charg , interest charg nsf charg . file forward legal depart final remind settl case outsid courthous . will settl case compani work order close case file . close file forward paid full ( pif ) receipt mail address object certif ( noc ) major credit bureaus case file close paid full . < p/ > resolv best offer present courthous mention summon forward within seven work day petit file name . < p/ > assist regard case repli back email . < p/ > revert asap order avoid legal consequ name ssn . < p/ > thank . .
2551222	06/09/2017	75	295	marin financ , sent check { $ 1200.00 } 2017 even appli loan . use money . got sick admit hospit two month , lost job . friend told consolid bill situat pay bills.i inform institut intention.everi bodi stop call except marin financ , threaten file law suit . even sent letter branch manag region manag contact debt consolid neglect letter share person inform detail loan famili members.it hurt lit give mental tension.i request agenc shut offic violat consum protect act . wit letter sent . also request stop harass phone call .
2550940	06/09/2017	75	253	person loan compani . appli loan , opt purchas insur . , medic leav made claim insur . submit requir paperwork doctor insur compani could make month payment discharg physician return work . everi month , requir submit updat physician 's statement order keep claim open payment would made loan compani , . xx/xx/xxxx , appar insur compani submit month payment loan compani late . loan compani report credit bureaus 30-day late payment . appear credit report , call loan compani manag , , inform would remov sinc payment made insur compani beyond control . success remov report ; howev , remov credit report . contact loan compani told longer employ compani . explain situat state noth could submit disput credit bureaus order late payment remov . disput item multipl time still credit report .
2505399	06/09/2017	44	18	origin creditor ( , ks ) , report credit report bureaus collect debt . debt paid xx/xx/2014 debt collector ( ad astra recoveri servic , ks ) . ad astra b ought debt . want debt remov . show inconsist data across credit bureaus visibl account number seen .
2504562	06/08/2017	75	271	took origin loan dollar crazi 35.99 % interest rate need fund hurri paid loan earli would around full term charg far less full term refund overpay 'm look sign addit loan need short term ( { $ 5700.0 0 } ) nd report owe ! ! inaccur report , display statement , payment , earli payoff quot correct intent .
2547969	06/08/2017	44	320	compani call threaten serv paperwork job set payment repay great plain . set payment { $ 500.00 } month 3 month tri call great plain check payment arrang told anoth compani actual own debt ( ) . spoken also told debt . state would send { $ 500.00 } back stop previous arrang , howev doubt ever see money probabl fraudul check .
2533180	06/08/2017	75	264	two differ compani scam { $ 3200.00 } . first compani name consum eloan , second . paid { $ 2200.00 } consum eloan receiv { $ 2000.00 } loan . . paid { $ 950.00 } form gift card . compani kept ask money loan go . realiz scam . loan consum eloan start xx/xx/xxxx -17 loan start xx/xx/xxxx 17 .
2504261	06/07/2017	75	137	name ga , cell 2017 appli give approv loan { $ 64000.00 } . told would reveiw would take apprx 3-5 day final approv . sent request & requir inform . everi time ask inform . almost 2 month thexx/xx/xxxx 2017 loan / contract complet sign advis would fund within 3 busi day . 2017 receiv text email state need addit inform . call spoke opp mgr @ report approv , reveiw last two month , need inform requir give final approv loan , go revers contract ask inform . beleif sofi pattern pratic hat discrimmin natur . beleiv sofi look reason deni loan vs give loan race , color , creed . approv aand final loan , sign contract said loan , send letter say take back reason discrimmin . xxxxi approv 2017 , contract sign 2017 complet fund . contract responsibil fulfil contract . xxxxi sent letter ceo @ @ , receiv anther letter sofi say denin loan sofi credit score 2017. also lock account inform 2017 longer see onlin account status . xxxxi copi said letter along verifi inform email confirm status said account . xxxxyou may contact @ @ , cell .
2532877	06/07/2017	44	319	dont rememb happen back id theft also get loan lost job 5 day later abl pay today xx/xx/xxxx call mom go problem becasu father accid told call counti warrent arrest loan mom scare arrest worri father health need help cant moment bear start work singl mom dont want help pay back
2503757	06/07/2017	75	241	receiv check mail dollar dollar per month payoff amount 800 dollar rough . call give credit card start pay back loan would n't take first tell employ . alreadi got check without give person inform want employ . well ll make payment . get work . pleas help regard . n't like peopl talk employ think harrass alreadi will pay back .
2503399	06/07/2017	44	48	loan - 14 day late due wife hospit incom children . ( ) inform manag ( ) tuesday ( / / 17 ) promis get payment frid ay ( / / 17 ) late fee . also inform current hospit visit sick wife get payment friday . said okay got ca . manger proceed call back 4 time within 3 minut period wh en answer accus sick wife . advis could talk payment friday . said start legal action believ e ( ) . hung call back leav voicemail think 'm lie start legal action . time alreadi hard famili guy clear know noth harass threaten coupl week late loan still intent pay fell rough time short period time . pleas help !
